Date,AMC,AME,CRL,DFS,DTE,DVN,FERG,GIS,HD,MSFT,PRU,RARE,RUN,TMO,VIRT
2018-04-01,138.85887145996094,71.90616607666016,103.11000061035156,60.84725570678711,73.67142486572266,23.393535614013672,67.93084716796875,36.12525939941406,151.34849548339844,83.01608276367188,76.28204345703125,49.380001068115234,9.079999923706055,200.4293212890625,26.632356643676758
2018-05-01,160.9388885498047,66.70533752441406,104.98999786376953,61.669273376464844,74.61656188964844,27.90266990661621,70.56636047363281,36.071529388427734,161.61642456054688,89.09319305419922,80.18115234375,52.40999984741211,9.079999923706055,207.90818786621094,28.61687660217285
2018-06-01,145.237548828125,71.47276306152344,108.12000274658203,65.01216888427734,71.79532623291016,31.910795211791992,70.55720520019531,35.28466033935547,164.91554260253906,94.93287658691406,75.34967803955078,73.7300033569336,12.270000457763672,209.00340270996094,24.67767906188965
2018-07-01,154.77154541015625,69.38655090332031,112.11000061035156,62.499874114990234,75.00762939453125,33.61571502685547,68.7059555053711,35.98041534423828,170.7868194580078,94.19820404052734,71.91154479980469,78.30999755859375,14.170000076293945,202.9864501953125,21.19801139831543
2018-08-01,157.71957397460938,74.1242446899414,124.7699966430664,62.81610870361328,77.33841705322266,33.56938552856445,68.90518951416016,37.749481201171875,172.79379272460938,100.10385131835938,76.62279510498047,79.33999633789062,14.319999694824219,230.9702606201172,16.11848258972168
2018-09-01,189.1652069091797,74.02775573730469,124.70999908447266,69.37677764892578,80.08513641357422,32.7044677734375,69.20835876464844,38.452884674072266,181.4477996826172,105.6231918334961,75.97312927246094,83.66999816894531,12.779999732971191,233.08338928222656,17.470712661743164
2018-10-01,196.7860107421875,77.04811096191406,133.5500030517578,67.74345397949219,78.80351257324219,31.10347557067871,74.36215209960938,35.73136520385742,183.67738342285156,109.31069946289062,78.14271545410156,76.41999816894531,12.239999771118164,245.557861328125,16.281736373901367
2018-11-01,190.64263916015625,69.23793029785156,123.12999725341797,61.898765563964844,81.01518249511719,25.42437744140625,58.212928771972656,37.527313232421875,159.6648406982422,100.14867401123047,72.99575805664062,54.16999816894531,12.600000381469727,230.88427734375,18.619251251220703
2018-12-01,140.9011688232422,73.54898834228516,137.22999572753906,63.657588958740234,86.12516784667969,22.259868621826172,56.78987121582031,35.1395149230957,161.7592010498047,106.44033813476562,73.24282836914062,54.33000183105469,14.90999984741211,248.9866180419922,20.678749084472656
2019-01-01,127.89747619628906,65.36312866210938,111.08999633789062,52.753475189208984,78.59944915771484,18.010812759399414,55.46403884887695,32.540035247802734,153.45494079589844,96.02324676513672,64.237060546875,41.720001220703125,10.979999542236328,216.96615600585938,21.21755599975586
2019-02-01,140.79637145996094,71.09658813476562,124.12999725341797,60.7362060546875,85.49847412109375,20.959590911865234,59.2205696105957,37.911659240722656,164.1000518798828,97.59960174560547,72.2326889038086,50.54999923706055,13.319999694824219,240.70761108398438,20.60527992248535
2019-03-01,158.75559997558594,77.06244659423828,144.08999633789062,64.14920043945312,89.5344467163086,23.396209716796875,61.695457458496094,40.46540069580078,164.81211853027344,107.31452941894531,75.86688995361328,67.55000305175781,15.960000038146973,261.1068115234375,21.091400146484375
2019-04-01,148.9354248046875,81.49354553222656,145.5,65.63148498535156,90.8805923461914,24.54178237915039,57.116912841796875,43.69610595703125,175.42764282226562,113.50374603271484,75.2935791015625,70.0,14.180000305175781,273.3019104003906,20.324888229370117
2019-05-01,146.1534423828125,83.78312683105469,137.36000061035156,72.41787719726562,91.0347671508789,24.775217056274414,63.07835006713867,44.39429473876953,178.26116943359375,121.95309448242188,82.14986419677734,64.16000366210938,15.34000015258789,273.5987548828125,20.077627182006836
2019-06-01,118.23426055908203,79.72785949707031,123.4000015258789,67.05384826660156,93.11223602294922,19.849742889404297,61.8738899230957,43.81459045410156,169.9847869873047,114.70877075195312,74.76762390136719,56.13999938964844,15.890000343322754,262.5059814453125,19.125417709350586
2019-07-01,92.26988983154297,89.5080795288086,143.6699981689453,70.52725219726562,94.86497497558594,22.5672664642334,63.363861083984375,46.14202880859375,189.87771606445312,129.87057495117188,80.957275390625,62.83000183105469,19.829999923706055,296.47662353515625,17.975893020629883
2019-08-01,112.07756042480469,85.82514190673828,133.91000366210938,78.64085388183594,95.43441009521484,19.646799087524414,66.76313018798828,47.15789031982422,192.18032836914062,132.14862060546875,72.2838363647461,60.43000030517578,19.6299991607666,275.0881652832031,18.467355728149414
2019-09-01,113.4710693359375,81.0246810913086,130.7899932861328,70.81021881103516,97.52721405029297,17.24951171875,67.3252182006836,47.41110610961914,202.32977294921875,130.6487274169922,63.17436981201172,51.290000915527344,14.789999961853027,280.75213623046875,15.943791389465332
2019-10-01,105.88343048095703,86.4262924194336,128.16000366210938,71.24343872070312,99.22154998779297,18.134796142578125,65.97799682617188,47.489681243896484,209.9337921142578,131.63795471191406,70.11519622802734,42.5,16.260000228881836,284.7659912109375,13.251330375671387
2019-11-01,95.91324615478516,91.68193817138672,132.72000122070312,73.75238800048828,94.61024475097656,16.59090805053711,77.17857360839844,45.09498977661133,215.62095642089844,138.02442932128906,74.68619537353516,40.790000915527344,15.59000015258789,300.81756591796875,14.1122407913208
2019-12-01,86.64713287353516,94.93265533447266,144.7100067138672,76.26412963867188,91.91346740722656,17.108150482177734,81.44610595703125,47.12154006958008,197.70553588867188,144.11203002929688,75.45684814453125,39.13999938964844,13.550000190734863,310.17095947265625,14.049010276794434
2020-01-01,74.55451202392578,98.24776458740234,153.88999938964844,77.38915252685547,96.66044616699219,20.289567947387695,83.12586975097656,45.932044982910156,200.835205078125,154.77952575683594,76.99945831298828,43.11000061035156,14.1850004196167,323.5706481933594,13.946211814880371
2020-02-01,64.4606704711914,95.24574279785156,155.3000030517578,68.12602996826172,100.47579956054688,16.662776947021484,81.21910095214844,47.12565231323242,211.69708251953125,168.0391845703125,74.28775787353516,53.86000061035156,17.540000915527344,315.6095275878906,14.074708938598633
2020-03-01,61.062744140625,87.74071502685547,164.3000030517578,61.946434020996094,87.60274505615234,12.831439018249512,78.2227554321289,45.72050857543945,210.23422241210938,166.96182250976562,65.34593200683594,57.06999969482422,19.360000610351562,302.3442687988281,17.069429397583008
2020-04-01,26.200000762939453,68.20133209228516,119.61000061035156,28.773881912231445,66.89588928222656,5.39962911605835,53.41666030883789,47.24126052856445,164.4141387939453,146.97933959960938,38.60305404663086,46.90999984741211,9.319999694824219,273.0508117675781,18.423185348510742
2020-05-01,45.70000076293945,78.63522338867188,138.58999633789062,37.75373840332031,76.46548461914062,8.866843223571777,64.9207992553711,53.45039367675781,201.1756134033203,168.68174743652344,48.902679443359375,58.650001525878906,12.960000038146973,327.2343444824219,20.887710571289062
2020-06-01,53.099998474121094,89.8995361328125,179.82000732421875,45.99245834350586,82.34393310546875,9.304222106933594,72.66590118408203,57.00297927856445,227.6099853515625,177.15516662597656,50.97557830810547,69.5999984741211,17.670000076293945,346.60186767578125,21.246826171875
