6.477813193258204e-11,-4.937116329188177e-10,1.6180989823496214e-10,1.2733693532477701e-09,9.581561585814136e-11,-6.842222228612785e-10,-1.0829096762828469e-10,1.550116094511944e-10,-2.6723409827604055e-10,-8.826090379387974e-11,-4.566195454155005e-11,4.3918590407939405e-11,8.000373332567312e-10,-1.7000202576685405e-10,-3.019887233797943e-11
-4.937116329188177e-10,4.58016064773988e-09,3.8953685271616217e-10,-8.819652289164998e-09,-1.57229371189338e-09,4.749613078125954e-09,6.667673936126365e-10,-1.142863003018857e-09,2.0457964604777188e-09,6.400486260785265e-10,3.0408501642635127e-10,-4.818628852413612e-10,-6.974652394693692e-09,1.2584506663022392e-09,2.242572869302443e-10
1.6180989823496214e-10,3.8953685271616217e-10,3.6262978751177197e-09,4.938827927065496e-09,-1.4325453523075793e-09,-2.6328813089506833e-09,-5.853703427654196e-10,4.63787806770366e-10,-6.495558818829055e-10,-2.8527356778912383e-10,-2.012867618532884e-10,-1.8243642288413392e-10,2.568888097034817e-10,-4.985777826473544e-10,-8.716027321183559e-11
1.2733693532477701e-09,-8.819652289164998e-09,4.938827927065496e-09,2.599037127991773e-08,9.712625443497602e-10,-1.3954051928122732e-08,-2.3005191646339553e-09,3.0889100791076096e-09,-5.243321084027104e-09,-1.7703392137663474e-09,-9.451885738207915e-10,7.039254194008786e-10,1.4776425661180982e-08,-3.382134134098195e-09,-6.000293063338862e-10
9.581561585814136e-11,-1.57229371189338e-09,-1.4325453523075793e-09,9.712625443497602e-10,1.0092288081631207e-09,-5.327400005514238e-10,3.201914428041527e-12,1.8954593363623706e-10,-4.0459995076513877e-10,-9.692346144424269e-11,-2.2279820349746515e-11,2.1654723326991476e-10,2.0870066950659516e-09,-2.13096265459789e-10,-3.8583728226293523e-11
-6.842222228612785e-10,4.749613078125954e-09,-2.6328813089506833e-09,-1.3954051928122732e-08,-5.327400005514238e-10,7.491965373027562e-09,1.2340994820387678e-09,-1.6592735514568693e-09,2.817521323310775e-09,9.508395308090167e-10,5.073141071005686e-10,-3.8013753010541585e-10,-7.95114919608167e-09,1.816849474831304e-09,3.223389087476473e-10
-1.0829096762828469e-10,6.667673936126365e-10,-5.853703427654196e-10,-2.3005191646339553e-09,3.201914428041527e-12,1.2340994820387678e-09,2.1180177172304879e-10,-2.666199596171315e-10,4.449847527491595e-10,1.5388053071357932e-10,8.485803148124602e-11,-4.4871189518643405e-11,-1.167254280211305e-09,2.914203308645077e-10,5.162999483961558e-11
1.550116094511944e-10,-1.142863003018857e-09,4.63787806770366e-10,3.0889100791076096e-09,1.8954593363623706e-10,-1.6592735514568693e-09,-2.666199596171315e-10,3.727571090336723e-10,-6.390539226269754e-10,-2.127452901345972e-10,-1.113405348820984e-10,9.815193493037389e-11,1.873066373878074e-09,-4.085655086819018e-10,-7.254346255647359e-11
-2.6723409827604055e-10,2.0457964604777188e-09,-6.495558818829055e-10,-5.243321084027104e-09,-4.0459995076513877e-10,2.817521323310775e-09,4.449847527491595e-10,-6.390539226269754e-10,1.1025411463435237e-09,3.6374790159110493e-10,1.8788620196700615e-10,-1.828100194371333e-10,-3.310167197637104e-09,7.009098203456891e-10,1.2451627807534096e-10
-8.826090379387974e-11,6.400486260785265e-10,-2.8527356778912383e-10,-1.7703392137663474e-09,-9.692346144424269e-11,9.508395308090167e-10,1.5388053071357932e-10,-2.127452901345972e-10,3.6374790159110493e-10,1.2155986373746375e-10,6.396929600610557e-11,-5.3963764446579576e-11,-1.055032334933148e-09,2.3311650006185847e-10,4.138213730020546e-11
-4.566195454155005e-11,3.0408501642635127e-10,-2.012867618532884e-10,-9.451885738207915e-10,-2.2279820349746515e-11,5.073141071005686e-10,8.485803148124602e-11,-1.113405348820984e-10,1.8788620196700615e-10,6.396929600610557e-11,3.454837920376559e-11,-2.304941943328161e-11,-5.167986013090986e-10,1.2183537714584766e-10,2.1604561311246624e-11
4.3918590407939405e-11,-4.818628852413612e-10,-1.8243642288413392e-10,7.039254194008786e-10,2.1654723326991476e-10,-3.8013753010541585e-10,-4.4871189518643405e-11,9.815193493037389e-11,-1.828100194371333e-10,-5.3963764446579576e-11,-2.304941943328161e-11,5.62638653838395e-11,7.00313670335545e-10,-1.0855590717428106e-10,-1.9411188223924143e-11
8.000373332567312e-10,-6.974652394693692e-09,2.568888097034817e-10,1.4776425661180982e-08,2.0870066950659516e-09,-7.95114919608167e-09,-1.167254280211305e-09,1.873066373878074e-09,-3.310167197637104e-09,-1.055032334933148e-09,-5.167986013090986e-10,7.00313670335545e-10,1.082208704681481e-08,-2.059639219592624e-09,-3.6663089231225854e-10
-1.7000202576685405e-10,1.2584506663022392e-09,-4.985777826473544e-10,-3.382134134098195e-09,-2.13096265459789e-10,1.816849474831304e-09,2.914203308645077e-10,-4.085655086819018e-10,7.009098203456891e-10,2.3311650006185847e-10,1.2183537714584766e-10,-1.0855590717428106e-10,-2.059639219592624e-09,4.4784505299812666e-10,7.952217299008375e-11
-3.019887233797943e-11,2.242572869302443e-10,-8.716027321183559e-11,-6.000293063338862e-10,-3.8583728226293523e-11,3.223389087476473e-10,5.162999483961558e-11,-7.254346255647359e-11,1.2451627807534096e-10,4.138213730020546e-11,2.1604561311246624e-11,-1.9411188223924143e-11,-3.6663089231225854e-10,7.952217299008375e-11,1.4121066584567764e-11
