4.7117157360906006e-08,-1.62225331779009e-09,1.1406865031056885e-06,-2.0583560319161385e-09,5.31173104297474e-08,-1.597606483216829e-08,4.791946763814855e-08,9.288990374135367e-07,-1.0986941198729931e-07,-3.3986399111674004e-10,2.7853933002678724e-09,-5.396255749468004e-07,-4.589550961497937e-10,2.0514236959608596e-08,2.2433721986551505e-09
-1.62225331779009e-09,5.112394986517277e-10,-2.2876074296483695e-07,1.4651258557069058e-09,1.4682468546522998e-08,4.6651410120363e-08,-1.8917838483668153e-08,-1.3834440900761108e-07,1.1955605099759486e-07,-1.6018481333035517e-10,2.310539719621585e-10,6.101890561317075e-08,-1.7692380321204793e-09,-6.341285061287061e-09,-2.2853078708931496e-09
1.1406865031056885e-06,-2.2876074296483695e-07,0.00010646135270426493,-6.299849571918721e-07,-5.584443316753128e-06,-1.9569645287594722e-05,8.345346078364487e-06,6.674580535858509e-05,-5.083338047848189e-05,6.329433754632269e-08,-6.86137456654597e-08,-3.072326963691856e-05,7.316478611053834e-07,2.8413665599839994e-06,9.730929940735568e-07
-2.0583560319161385e-09,1.4651258557069058e-09,-6.299849571918721e-07,4.358727810395887e-09,4.823234052315587e-08,1.4184684264326175e-07,-5.4962875904064394e-08,-3.662299700721179e-07,3.5926365107476443e-07,-5.114188404362063e-10,8.793604935654805e-10,1.535113890102635e-07,-5.44522271717085e-09,-1.8148838094115178e-08,-6.858465408157248e-09
5.31173104297474e-08,1.4682468546522998e-08,-5.584443316753128e-06,4.823234052315587e-08,6.585471055188993e-07,1.6535281404453372e-06,-5.720784198873808e-07,-2.8092820823355283e-06,4.073834513600276e-06,-6.615385902269955e-09,1.4994828480159133e-08,9.304227468909937e-07,-6.523922067500076e-08,-1.811858175391571e-07,-7.753088184942376e-08
-1.597606483216829e-08,4.6651410120363e-08,-1.9569645287594722e-05,1.4184684264326175e-07,1.6535281404453372e-06,4.672533026287007e-06,-1.7643873163400436e-06,-1.1082648276566909e-05,1.1757670817378468e-05,-1.7285852171519678e-08,3.21552313439083e-08,4.479375017631473e-06,-1.8055467197394814e-07,-5.774181408759599e-07,-2.2429662847184284e-07
4.791946763814855e-08,-1.8917838483668153e-08,8.345346078364487e-06,-5.4962875904064394e-08,-5.720784198873808e-07,-1.7643873163400436e-06,7.035275422767635e-07,4.97791651965261e-06,-4.501800637209523e-06,6.172191541068198e-09,-9.56516422932358e-09,-2.158097558199951e-06,6.72210147731854e-08,2.3453889632043336e-07,8.601036470473496e-08
9.288990374135367e-07,-1.3834440900761108e-07,6.674580535858509e-05,-3.662299700721179e-07,-2.8092820823355283e-06,-1.1082648276566909e-05,4.97791651965261e-06,4.315548205329646e-05,-2.9206670942443756e-05,3.344642919697258e-08,-2.1452458487710112e-08,-2.0550938597819948e-05,4.078756172818179e-07,1.720567305086926e-06,5.599558856979441e-07
-1.0986941198729931e-07,1.1955605099759486e-07,-5.083338047848189e-05,3.5926365107476443e-07,4.073834513600276e-06,1.1757670817378468e-05,-4.501800637209523e-06,-2.9206670942443756e-05,2.9689402079801443e-05,-4.2906436895171624e-08,7.662735603608413e-08,1.2047773559680558e-05,-4.5274324137704186e-07,-1.4804243360585073e-06,-5.66591720341005e-07
-3.3986399111674004e-10,-1.6018481333035517e-10,6.329433754632269e-08,-5.114188404362063e-10,-6.615385902269955e-09,-1.7285852171519678e-08,6.172191541068198e-09,3.344642919697258e-08,-4.2906436895171624e-08,6.733052223401037e-11,-1.435018731447968e-10,-1.2126498858452267e-08,6.770790881086008e-10,1.978965472396177e-09,8.172599667323477e-10
2.7853933002678724e-09,2.310539719621585e-10,-6.86137456654597e-08,8.793604935654805e-10,1.4994828480159133e-08,3.21552313439083e-08,-9.56516422932358e-09,-2.1452458487710112e-08,7.662735603608413e-08,-1.435018731447968e-10,3.994086175800512e-10,-1.4301359176766017e-09,-1.308748127232251e-09,-2.8330526898682116e-09,-1.4527206574551736e-09
-5.396255749468004e-07,6.101890561317075e-08,-3.072326963691856e-05,1.535113890102635e-07,9.304227468909937e-07,4.479375017631473e-06,-2.158097558199951e-06,-2.0550938597819948e-05,1.2047773559680558e-05,-1.2126498858452267e-08,-1.4301359176766017e-09,1.0135386071437498e-05,-1.6109999872136738e-07,-7.600965269871813e-07,-2.314733397149223e-07
-4.589550961497937e-10,-1.7692380321204793e-09,7.316478611053834e-07,-5.44522271717085e-09,-6.523922067500076e-08,-1.8055467197394814e-07,6.72210147731854e-08,4.078756172818179e-07,-4.5274324137704186e-07,6.770790881086008e-10,-1.308748127232251e-09,-1.6109999872136738e-07,7.001555907965029e-09,2.1888425040354764e-08,8.63343939654787e-09
2.0514236959608596e-08,-6.341285061287061e-09,2.8413665599839994e-06,-1.8148838094115178e-08,-1.811858175391571e-07,-5.774181408759599e-07,2.3453889632043336e-07,1.720567305086926e-06,-1.4804243360585073e-06,1.978965472396177e-09,-2.8330526898682116e-09,-7.600965269871813e-07,2.1888425040354764e-08,7.865935679052018e-08,2.829957481822904e-08
2.2433721986551505e-09,-2.2853078708931496e-09,9.730929940735568e-07,-6.858465408157248e-09,-7.753088184942376e-08,-2.2429662847184284e-07,8.601036470473496e-08,5.599558856979441e-07,-5.66591720341005e-07,8.172599667323477e-10,-1.4527206574551736e-09,-2.314733397149223e-07,8.63343939654787e-09,2.829957481822904e-08,1.0813280843941416e-08
