1.7580098334227075e-10,1.327613486752973e-10,-5.7043885316865355e-11,4.7301160834231434e-11,-3.343725509644523e-12,4.303021903865865e-11,-2.097542863245171e-11,-7.886607673535742e-12,1.458688109255383e-11,3.99099677437973e-11,6.131739320649473e-11,-3.798067835735709e-11,4.69854986441549e-11,1.0800345184584951e-11,7.062812347778971e-11
1.327613486752973e-10,1.0633534685174284e-10,-3.793355563853402e-11,3.829140451913863e-11,-2.5247062501307104e-11,6.051905036626243e-11,-3.460326009515143e-11,-4.324347239533779e-12,4.0071977076190245e-12,2.875060249307158e-11,6.498346222840973e-11,-1.836190663745344e-11,4.488151444803953e-11,9.70044589386188e-12,7.718034748392017e-11
-5.7043885316865355e-11,-3.793355563853402e-11,2.286549187999597e-11,-1.3171929401115806e-11,-1.815267453950154e-11,9.763787952159078e-12,-9.079712791134871e-12,3.940328586780342e-12,-1.066694662931549e-11,-1.4125645714458315e-11,-4.082607547204538e-12,2.1061726603308326e-11,-7.288128323369673e-12,-2.197053742656275e-12,-2.730264015686982e-12
4.7301160834231434e-11,3.829140451913863e-11,-1.3171929401115806e-11,1.3814262868201226e-11,-1.0511411891510355e-11,2.343213353187035e-11,-1.3580731570556192e-11,-1.4318439733524943e-12,9.6004289672051e-13,1.0150810356264642e-11,2.4399119252228084e-11,-5.853447694546129e-12,1.661789129328465e-11,3.5591896086167522e-12,2.9089407515829594e-11
-3.343725509644523e-12,-2.5247062501307104e-11,-1.815267453950154e-11,-1.0511411891510355e-11,8.502588447865339e-11,-1.0560436409976872e-10,7.05580234786607e-11,-5.950377335968125e-12,2.592893253080006e-11,4.433184434441685e-12,-7.100661725769761e-11,-3.7867572970613694e-11,-3.603861717206704e-11,-5.979683082219942e-12,-9.049904135546481e-11
4.303021903865865e-11,6.051905036626243e-11,9.763787952159078e-12,2.343213353187035e-11,-1.0560436409976872e-10,1.3976724868648548e-10,-9.166287344757817e-11,5.5933598168316e-12,-2.875053855613807e-11,3.3648841433429062e-12,1.0114417105707767e-10,3.829748081368123e-11,5.4845560736815666e-11,9.765092633923682e-12,1.2724517114446085e-10
-2.097542863245171e-11,-3.460326009515143e-11,-9.079712791134871e-12,-1.3580731570556192e-11,7.05580234786607e-11,-9.166287344757817e-11,6.043771366534228e-11,-4.096515352477925e-12,1.9899953255191558e-11,-4.741911514340667e-13,-6.498787534834272e-11,-2.7334719807578288e-11,-3.462755607450207e-11,-6.056822409916024e-12,-8.204874121616308e-11
-7.886607673535742e-12,-4.324347239533779e-12,3.940328586780342e-12,-1.4318439733524943e-12,-5.950377335968125e-12,5.5933598168316e-12,-4.096515352477925e-12,7.918147126879079e-13,-2.5360268655499254e-12,-2.1632113673033122e-12,2.26385095042921e-12,4.474650505809014e-12,4.1562781003581014e-13,-6.991634451783062e-14,3.233023314042837e-12
1.458688109255383e-11,4.0071977076190245e-12,-1.066694662931549e-11,9.6004289672051e-13,2.592893253080006e-11,-2.875053855613807e-11,1.9899953255191558e-11,-2.5360268655499254e-12,9.293610536537246e-12,4.913023721203714e-12,-1.6454321245886687e-11,-1.505436617589894e-11,-6.941794089031174e-12,-8.849082869029045e-13,-2.163953392634711e-11
3.99099677437973e-11,2.875060249307158e-11,-1.4125645714458315e-11,1.0150810356264642e-11,4.433184434441685e-12,3.3648841433429062e-12,-4.741911514340667e-13,-2.1632113673033122e-12,4.913023721203714e-12,9.377589881351534e-12,9.652015805504923e-12,-1.0980628012825892e-11,8.518747490847265e-12,2.0989911835627992e-12,1.058530697066154e-11
6.131739320649473e-11,6.498346222840973e-11,-4.082607547204538e-12,2.4399119252228084e-11,-7.100661725769761e-11,1.0114417105707767e-10,-6.498787534834272e-11,2.26385095042921e-12,-1.6454321245886687e-11,9.652015805504923e-12,7.879671266616895e-11,1.8474338665493856e-11,4.527772761723108e-11,8.513573450107213e-12,9.792170498909429e-11
-3.798067835735709e-11,-1.836190663745344e-11,2.1061726603308326e-11,-5.853447694546129e-12,-3.7867572970613694e-11,3.829748081368123e-11,-2.7334719807578288e-11,4.474650505809014e-12,-1.505436617589894e-11,-1.0980628012825892e-11,1.8474338665493856e-11,2.5733086241392463e-11,5.811960571990315e-12,2.8933016735737534e-13,2.523586093410239e-11
4.69854986441549e-11,4.488151444803953e-11,-7.288128323369673e-12,1.661789129328465e-11,-3.603861717206704e-11,5.4845560736815666e-11,-3.462755607450207e-11,4.1562781003581014e-13,-6.941794089031174e-12,8.518747490847265e-12,4.527772761723108e-11,5.811960571990315e-12,2.709542950793981e-11,5.275101109926989e-12,5.5756020079626984e-11
1.0800345184584951e-11,9.70044589386188e-12,-2.197053742656275e-12,3.5591896086167522e-12,-5.979683082219942e-12,9.765092633923682e-12,-6.056822409916024e-12,-6.991634451783062e-14,-8.849082869029045e-13,2.0989911835627992e-12,8.513573450107213e-12,2.8933016735737534e-13,5.275101109926989e-12,1.0559539403308017e-12,1.0398299857363856e-11
7.062812347778971e-11,7.718034748392017e-11,-2.730264015686982e-12,2.9089407515829594e-11,-9.049904135546481e-11,1.2724517114446085e-10,-8.204874121616308e-11,3.233023314042837e-12,-2.163953392634711e-11,1.058530697066154e-11,9.792170498909429e-11,2.523586093410239e-11,5.5756020079626984e-11,1.0398299857363856e-11,1.2193096001693833e-10
